Date,T2M_Anomaly,SM_Anomaly
2007-10-11,-1.4287109,0.014897078
2007-10-18,-2.0439453,0.03914714
2007-10-25,0.1949768,0.06077984
2007-11-01,-0.5992737,0.04956773
2007-11-08,-3.3579407,0.05978164
2007-11-15,-2.6721497,0.0770351
2007-11-22,-2.1943665,0.048724413
2007-11-29,-1.2004089,0.03832856
2007-12-06,0.4857788,0.039933056
2007-12-13,-3.0301514,0.017480165
2007-12-20,-4.077942,0.0029553175
2007-12-27,-3.488739,-0.0030376613
2008-01-03,-4.191223,0.0010069907
2008-01-10,-1.6128235,0.0034437776
2008-01-17,1.9931335,0.012662172
2008-01-24,-0.65179443,0.0021568239
2008-01-31,2.8467102,-0.0018427074
2008-02-07,-1.2722168,0.00032937527
2008-02-14,-4.1344604,-0.014301866
2008-02-21,3.4176025,-0.019723833
2008-02-28,4.151184,-0.028909296
2008-03-06,2.1651917,-0.012651831
2008-03-13,1.426239,-0.020593107
2008-03-20,-0.59069824,-0.014681309
2008-03-27,-0.5128174,-0.012603909
2008-04-03,0.46514893,0.017772228
2008-04-10,2.0372314,0.017987162
2008-04-17,1.5548706,0.0054437816
2008-04-24,-1.8971863,0.016128391
2008-05-01,-0.929718,0.011439949
2008-05-08,-2.6166382,0.01677239
2008-05-15,1.9356384,-0.02961868
2008-05-22,1.4284363,-0.017377734
2008-05-29,0.9975281,-0.04821472
2008-06-05,-0.59121704,0.0018503964
2008-06-12,-0.6790161,0.008963019
2008-06-19,2.3546448,-0.026149362
2008-06-26,2.7115479,-0.051781178
2008-07-03,1.6603088,-0.06648219
2008-07-10,-0.047332764,-0.064145565
2008-07-17,-0.6631775,-0.032138452
2008-07-24,-2.0787964,0.03159286
2008-07-31,1.0298767,-0.022048399
2008-08-07,0.18634033,-0.03161101
2008-08-14,2.277893,-0.0502868
2008-08-21,2.0542297,-0.058405086
2008-08-28,0.27981567,-0.040850535
2008-09-04,3.2539978,-0.06656413
2008-09-11,-1.2093201,-0.0104647875
2008-09-18,-4.8154297,0.038218677
2008-09-25,-4.1464233,0.07649258
2008-10-02,-0.013549805,0.060330153
2008-10-09,1.1405334,0.018336624
2008-10-16,1.2760315,-0.024553448
2008-10-23,-0.4704895,-0.039236397
2008-10-30,5.5450134,-0.052958935
2008-11-06,1.099884,-0.065870225
2008-11-13,-1.6398621,-0.05694565
2008-11-20,-1.6621094,0.00047194958
2008-11-27,0.48153687,0.012996495
2008-12-04,2.4261475,0.005454004
2008-12-11,3.5118408,0.0056651235
2008-12-18,1.9543762,0.017031848
2008-12-25,-5.5091248,-0.012078404
2009-01-01,-4.5137024,-0.007691294
2009-01-08,-4.400696,-0.010329992
2009-01-15,1.4051819,0.013660252
2009-01-22,4.8442993,0.026544034
2009-01-29,2.7611084,0.019885391
2009-02-05,4.5793457,0.009077519
2009-02-12,-2.8092651,0.004328519
2009-02-19,-5.2697144,-7.0899725e-05
2009-02-26,-0.69558716,0.012140781
2009-03-05,1.3327332,0.027205467
2009-03-12,-2.3808289,0.017164111
2009-03-19,-3.6756897,0.0148485005
2009-03-26,1.1863098,0.016200602
2009-04-02,2.5942383,-0.005884111
2009-04-09,0.4151001,-0.023403227
2009-04-16,1.0497131,-0.022397071
2009-04-23,-2.2607117,-0.012415886
2009-04-30,-1.2226562,0.0035941303
2009-05-07,0.95806885,-0.017078072
2009-05-14,2.9603577,-0.042376727
2009-05-21,2.6629028,-0.07357091
2009-05-28,-2.1238098,-0.020916283
2009-06-04,2.5109863,-0.029574215
2009-06-11,0.92959595,-0.057309464
2009-06-18,-1.2295227,-0.026058346
2009-06-25,-1.5435181,0.04235652
2009-07-02,0.6174011,0.042804807
2009-07-09,-1.5386353,0.05290377
2009-07-16,0.691864,0.005109459
2009-07-23,1.4268188,-0.040215015
2009-07-30,1.3035278,-0.053420737
2009-08-06,-1.6400146,0.019365504
2009-08-13,-0.0016479492,0.0052440166
2009-08-20,0.23287964,-0.02301523
2009-08-27,1.0747375,-0.02936545
2009-09-03,-0.678833,0.0067164004
2009-09-10,-0.23474121,0.026642293
2009-09-17,-0.09576416,0.0057756007
2009-09-24,-0.08929443,-0.033970356
2009-10-01,1.2826538,-0.003756851
2009-10-08,1.9786987,-0.00793615
2009-10-15,-3.3329163,0.05877769
2009-10-22,2.2045288,0.04221472
2009-10-29,-3.5915833,0.03937733
2009-11-05,2.5049438,0.074626714
2009-11-12,0.40829468,0.049495876
2009-11-19,1.1894531,0.0051561
2009-11-26,2.793274,-0.005422443
2009-12-03,2.2927551,0.0064361095
2009-12-10,-0.058044434,0.013202459
2009-12-17,-3.1957397,0.00776875
2009-12-24,4.2319946,0.025748104
2009-12-31,2.5399475,0.024572045
2010-01-07,4.154297,0.025038004
2010-01-14,-1.5851746,0.009313434
2010-01-21,-8.018341,-0.008271784
2010-01-28,-2.0264893,0.0054944456
2010-02-04,-2.880127,0.007413864
2010-02-11,-0.25958252,0.026080936
2010-02-18,2.6463928,0.02623111
2010-02-25,2.5076294,0.024176836
2010-03-04,-3.8670654,0.016217232
2010-03-11,-3.4562073,0.023723423
2010-03-18,1.8342896,0.0044974387
2010-03-25,2.6270142,0.003831178
2010-04-01,1.191864,0.0028443038
2010-04-08,-0.36395264,0.0068711936
2010-04-15,0.045837402,0.022309124
2010-04-22,0.43411255,0.013956606
2010-04-29,2.4107666,-0.031191587
2010-05-06,1.0918579,-0.022273898
2010-05-13,-1.8457947,0.01223734
2010-05-20,-1.4984131,0.038675517
2010-05-27,0.42504883,0.016715616
2010-06-03,0.22219849,0.025042742
2010-06-10,4.540741,-0.023791939
2010-06-17,-1.4161682,0.028202534
2010-06-24,-2.5866394,0.058906525
2010-07-01,0.06188965,0.058566034
2010-07-08,-0.9133606,0.04776968
2010-07-15,1.6339111,0.025161147
2010-07-22,-0.55023193,0.045020267
2010-07-29,0.40029907,0.034881756
2010-08-05,0.84347534,0.030842677
2010-08-12,2.9719238,-0.009252638
2010-08-19,0.80075073,-0.032836333
2010-08-26,0.50509644,-0.035149813
2010-09-02,-2.4169006,0.016055956
2010-09-09,-0.9659729,0.019219771
2010-09-16,0.62268066,-0.018546432
2010-09-23,0.09979248,0.012081951
2010-09-30,-2.0384827,0.031166911
2010-10-07,-3.3937683,0.04667288
2010-10-14,0.5615845,0.07850444
2010-10-21,-1.8874207,0.06608352
2010-10-28,-2.7917175,0.050055325
2010-11-04,4.4060364,0.027127922
2010-11-11,4.211029,0.024534851
2010-11-18,2.3495178,0.025038213
2010-11-25,2.7905579,0.037919164
2010-12-02,2.1793823,0.028449684
2010-12-09,-1.7131348,0.010325819
2010-12-16,-2.44635,0.009000182
2010-12-23,1.4437866,0.02025333
2010-12-30,-3.6646729,0.008223534
2011-01-06,0.42294312,0.008352369
2011-01-13,2.347412,0.009779006
2011-01-20,-2.0246887,0.005114138
2011-01-27,-4.3031006,0.0007328987
2011-02-03,-0.05596924,0.0070122182
2011-02-10,-0.39620972,-0.008859843
2011-02-17,-1.0887451,0.009640127
2011-02-24,-5.3046265,0.0055544376
2011-03-03,-4.8050537,0.010022491
2011-03-10,0.19491577,0.0059455037
2011-03-17,-0.49371338,0.0087837875
2011-03-24,2.081665,-0.0056893826
2011-03-31,0.9447632,0.0033695102
2011-04-07,0.34881592,-0.013805926
2011-04-14,-3.0157166,0.017452866
2011-04-21,-0.7453308,-0.0148023665
2011-04-28,-0.5605774,0.013397872
2011-05-05,-3.8986206,0.04431522
2011-05-12,-0.57788086,0.02124691
2011-05-19,1.078125,0.0062332153
2011-05-26,0.6326294,0.0012871027
2011-06-02,2.249176,0.004913777
2011-06-09,-1.1210327,0.026185662
2011-06-16,-0.040283203,-0.0015157759
2011-06-23,-1.3363953,-0.04486744
2011-06-30,-2.524475,0.013326913
2011-07-07,1.842926,-0.02189152
2011-07-14,2.132904,-0.038233936
2011-07-21,-1.0065308,0.0034517497
2011-07-28,-1.2376404,0.015349105
2011-08-04,-0.77682495,-0.0013406128
2011-08-11,-1.1863098,0.01184845
2011-08-18,1.538208,-0.030496478
2011-08-25,1.8128357,-0.06214091
2011-09-01,1.8119202,-0.055253893
2011-09-08,2.1551514,-0.058245316
2011-09-15,3.0613403,-0.082766086
2011-09-22,0.36669922,-0.031213284
2011-09-29,1.5227661,-0.078530535
2011-10-06,-0.5432434,-0.012304574
2011-10-13,-4.7535706,0.031528622
2011-10-20,-1.7795105,0.010867089
2011-10-27,-2.8268127,-0.031615973
2011-11-03,-1.6095581,-0.048258454
2011-11-10,-4.932678,-0.04425314
2011-11-17,-6.3222656,-0.06697652
2011-11-24,-3.139557,-0.0784429
2011-12-01,0.54849243,-0.08326566
2011-12-08,2.82547,-0.051594824
2011-12-15,1.913269,-0.02518186
2011-12-22,-2.7966614,-0.0242216
2011-12-29,-0.89105225,-0.019383252
2012-01-05,0.3432312,0.0036945343
2012-01-12,-3.4684448,-0.01700005
2012-01-19,-0.20529175,-0.007953525
2012-01-26,-6.736603,-0.012503564
2012-02-02,-6.6842957,-0.013377994
2012-02-09,-8.732147,-0.021277308
2012-02-16,-3.8815308,-0.022602528
2012-02-23,-1.9636536,0.009046704
2012-03-01,-1.9931641,0.008004069
2012-03-08,-3.6210938,0.010799378
2012-03-15,1.6733704,-0.00079256296
2012-03-22,2.8594055,-0.022330433
2012-03-29,0.9538574,-0.024356335
2012-04-05,0.010864258,0.0055199265
2012-04-12,0.29205322,0.024118274
2012-04-19,0.8357849,0.03442067
2012-04-26,4.3595276,-0.010349482
2012-05-03,2.5951843,-0.035672873
2012-05-10,-0.029968262,0.001410991
2012-05-17,-1.9806213,0.059479713
2012-05-24,-2.7466736,0.08405864
2012-05-31,0.6272278,0.047208548
2012-06-07,2.5011597,0.0063200295
2012-06-14,1.9277344,-0.041067183
2012-06-21,2.8934326,-0.07137866
2012-06-28,2.4494324,-0.08261089
2012-07-05,3.4855347,-0.0904091
2012-07-12,2.052948,-0.07895732
2012-07-19,2.1932983,-0.077912346
2012-07-26,2.4406128,-0.038819343
2012-08-02,2.9966125,-0.050616145
2012-08-09,-1.5046082,-0.025361463
2012-08-16,1.2987976,-0.047991037
2012-08-23,3.4016113,-0.06364603
2012-08-30,1.3327942,-0.069931045
2012-09-06,0.4906311,-0.080170676
2012-09-13,0.94104004,-0.046231985
2012-09-20,-0.30511475,0.0065924823
2012-09-27,5.618408,-0.063790485
2012-10-04,1.8991394,-0.08572574
2012-10-11,2.6351318,-0.0534001
2012-10-18,1.2839661,-0.065859005
2012-10-25,1.2647095,-0.025647908
2012-11-01,2.7391052,0.025352895
2012-11-08,-0.9967041,-0.00087311864
2012-11-15,-0.15661621,-0.015541524
2012-11-22,1.0376282,-0.028838277
2012-11-29,1.6589661,0.00032109022
2012-12-06,-2.5940552,0.0030152798
2012-12-13,-3.082428,0.0018570721
2012-12-20,-2.7117004,-0.0027053952
2012-12-27,-0.050445557,0.01507467
2013-01-03,-1.6372681,0.0031167269
2013-01-10,-0.59176636,0.006325215
2013-01-17,3.0884094,0.021758497
2013-01-24,-0.09963989,0.012937903
2013-01-31,2.6994019,0.011613995
2013-02-07,-0.20532227,0.01190719
2013-02-14,-0.33029175,0.014091879
2013-02-21,1.4575806,0.024927914
2013-02-28,-0.58096313,0.00552997
2013-03-07,3.032074,0.009056389
2013-03-14,-2.1361084,0.013755351
2013-03-21,-2.4647522,0.0272519
2013-03-28,0.32174683,0.032881826
2013-04-04,-1.1672974,0.04295665
2013-04-11,0.43643188,0.019922316
2013-04-18,0.80041504,-0.0067318976
2013-04-25,6.0155945,-0.04976797
2013-05-02,4.154419,-0.0668297
2013-05-09,0.4017334,-0.04433167
2013-05-16,2.6667175,-0.045956045
2013-05-23,-1.2190552,-0.011508584
2013-05-30,-2.3164062,-0.0068657696
2013-06-06,-1.1802979,0.02070105
2013-06-13,1.3109741,0.03247893
2013-06-20,2.5064697,-0.035994872
2013-06-27,-2.2072144,0.00082850456
2013-07-04,-1.3429871,0.0044990927
2013-07-11,-1.9730835,0.0059214085
2013-07-18,-0.28289795,-0.024211109
2013-07-25,1.6191711,-0.047051474
2013-08-01,1.3330078,-0.05108632
2013-08-08,1.4933777,-0.058949158
2013-08-15,0.7736511,-0.044023857
2013-08-22,0.92648315,-0.036809802
2013-08-29,-1.0165405,-0.0004079938
2013-09-05,-1.0248718,-0.041163176
2013-09-12,-0.85513306,-0.0019447058
2013-09-19,-2.3670654,-0.00027258694
2013-09-26,-1.1051941,0.010970056
2013-10-03,-4.7504883,0.029345602
2013-10-10,2.3933105,-0.009787798
2013-10-17,0.34674072,0.033329576
2013-10-24,3.210144,-0.029704034
2013-10-31,3.327301,-0.03770876
2013-11-07,2.4610596,0.013576388
2013-11-14,0.02053833,-0.0012091398
2013-11-21,0.98501587,0.028168589
2013-11-28,-3.3785095,0.017748237
2013-12-05,-1.5335693,-0.0025432408
2013-12-12,-2.0233765,-0.019240975
2013-12-19,-1.8964844,-0.031100094
2013-12-26,2.5560913,-0.015824378
2014-01-02,2.334076,-0.025530368
2014-01-09,1.9562378,-0.039081246
2014-01-16,4.8382874,-0.020546526
2014-01-23,-0.33270264,-0.0039224923
2014-01-30,-2.9615784,-0.013667494
2014-02-06,2.7422485,-0.0025425255
2014-02-13,3.65448,-0.0062048435
2014-02-20,2.5262146,-0.017873704
2014-02-27,1.563385,0.0014041066
2014-03-06,-0.34924316,0.020550549
2014-03-13,2.7163086,-0.016249597
2014-03-20,2.84729,-0.030658752
2014-03-27,1.8493958,-0.02000168
2014-04-03,1.7245178,-0.028834313
2014-04-10,-2.3692322,0.011439592
2014-04-17,-0.20892334,0.05027646
2014-04-24,0.29452515,0.05527985
2014-05-01,-2.0898132,0.070590734
2014-05-08,-0.7311096,0.037128627
2014-05-15,-2.138794,0.053526014
2014-05-22,1.8087463,0.01806572
2014-05-29,-2.5127258,0.050174296
2014-06-05,1.2200928,0.037537545
2014-06-12,-1.3606873,0.03542748
2014-06-19,-1.7038574,0.052276134
2014-06-26,-0.5513916,0.020036846
2014-07-03,-0.93862915,0.0016928911
2014-07-10,-2.6409302,0.04079315
2014-07-17,-0.7341614,0.07138297
2014-07-24,-0.61431885,0.07362312
2014-07-31,-0.78201294,0.0618663
2014-08-07,0.051574707,0.057836488
2014-08-14,-0.74819946,0.025437519
2014-08-21,0.56073,0.017621204
2014-08-28,-0.622406,0.008891404
2014-09-04,-0.92388916,0.08840929
2014-09-11,0.45767212,0.043665156
2014-09-18,-1.4667664,0.053042173
2014-09-25,-2.1700745,0.061962187
2014-10-02,-0.27316284,0.030744076
2014-10-09,2.0359192,0.0046818256
2014-10-16,2.1799927,0.008241862
2014-10-23,-3.693756,0.07052171
2014-10-30,-2.7943726,0.053575248
2014-11-06,2.0159607,0.035721123
2014-11-13,1.6052856,0.0471479
2014-11-20,-1.7873535,0.040708363
2014-11-27,-0.46780396,0.026399434
2014-12-04,2.9025269,0.043485016
2014-12-11,1.1215515,0.027225494
2014-12-18,2.488861,0.0100851655
2014-12-25,-2.5948486,0.010746688
2015-01-01,-4.6823425,0.01025033
2015-01-08,-1.7879028,0.02095002
2015-01-15,2.082672,0.01725337
2015-01-22,4.1843567,0.028568804
2015-01-29,2.564209,0.026985615
2015-02-05,-2.0565186,0.012227535
2015-02-12,-3.4593506,0.0030946434
2015-02-19,1.1118469,0.010333389
2015-02-26,2.9387512,0.021064132
2015-03-05,-2.4949646,0.023586929
2015-03-12,-1.4780884,0.018460125
2015-03-19,-1.7113037,0.01165396
2015-03-26,1.3698425,0.03371522
2015-04-02,-3.7986145,0.035373777
2015-04-09,0.04748535,0.011853486
2015-04-16,-0.4491272,-0.0023722947
2015-04-23,0.5760803,-0.012689441
2015-04-30,1.6385803,0.0045394003
2015-05-07,0.9819641,-0.005939603
2015-05-14,1.960907,-0.031271607
2015-05-21,0.38552856,-0.023019582
2015-05-28,-0.7954712,-0.02353096
2015-06-04,0.4057312,-0.0360485
2015-06-11,0.80807495,-0.024639845
2015-06-18,-2.9200134,0.023060828
2015-06-25,-2.7662048,0.021636903
2015-07-02,-0.04272461,0.0068926513
2015-07-09,-1.2320251,-0.023644313
2015-07-16,2.9092712,-0.05694878
2015-07-23,1.8534851,-0.06511675
2015-07-30,0.83917236,-0.042059273
2015-08-06,1.001831,-0.035960495
2015-08-13,0.88116455,-0.017410278
2015-08-20,-1.449707,0.049245477
2015-08-27,2.9412537,-0.023139134
2015-09-03,0.7086487,-0.043021858
2015-09-10,0.12979126,0.030656397
2015-09-17,2.265747,0.0014948845
2015-09-24,-0.184021,0.08299807
2015-10-01,0.4699707,0.045127183
2015-10-08,-0.83258057,0.07369873
2015-10-15,0.60321045,0.06051767
2015-10-22,-1.4581909,0.069417626
2015-10-29,-2.9816284,0.028187841
2015-11-05,0.19006348,0.0017238855
2015-11-12,2.0308228,-0.026319295
2015-11-19,3.1567688,-0.0064765215
2015-11-26,0.34609985,0.04208684
2015-12-03,1.6615295,-0.0025085509
2015-12-10,-0.2760315,-0.022380292
2015-12-17,0.87750244,-0.034885317
2015-12-24,1.9925537,-0.039516926
2015-12-31,-4.5799866,-0.02443263
2016-01-07,3.1040955,0.024697632
2016-01-14,-2.6493835,0.014107466
2016-01-21,-3.4194336,0.0027211905
2016-01-28,5.029358,0.013287842
2016-02-04,1.1820374,0.005818844
2016-02-11,6.4678955,0.010267228
2016-02-18,4.668152,-0.0012313128
2016-02-25,3.958313,-0.004671335
2016-03-03,2.0021973,0.006947845
2016-03-10,-0.5987854,0.020295769
2016-03-17,-0.054718018,0.008807391
2016-03-24,-0.85839844,0.02485016
2016-03-31,4.2967224,-0.01415357
2016-04-07,3.548523,-0.01605454
2016-04-14,4.1943054,-0.020594895
2016-04-21,-1.6000977,0.00025242567
2016-04-28,-2.353241,0.04037088
2016-05-05,-1.8417969,0.050876588
2016-05-12,-1.722229,0.041691154
2016-05-19,-1.7221375,0.039676905
2016-05-26,1.5486145,0.022233486
2016-06-02,-1.3517456,0.034702063
2016-06-09,-2.4872437,0.050370842
2016-06-16,3.7411804,0.008711696
2016-06-23,2.4671326,-0.018525451
2016-06-30,0.085235596,0.006322801
2016-07-07,-0.41485596,-0.022476181
2016-07-14,-1.0536804,-0.001611352
2016-07-21,0.11395264,-0.013079584
2016-07-28,0.10498047,-0.016963303
2016-08-04,-0.36557007,0.0007622093
2016-08-11,-2.7970886,0.029205859
2016-08-18,0.23205566,0.023819044
2016-08-25,0.21411133,0.014094114
2016-09-01,-0.527771,0.00090661645
2016-09-08,1.8049927,-0.0040315837
2016-09-15,0.18060303,0.009118393
2016-09-22,-3.031189,0.027159348
2016-09-29,0.80963135,-0.021888152
2016-10-06,-2.4671936,0.029293448
2016-10-13,-2.4095154,0.05074191
2016-10-20,1.3658142,0.0367738
2016-10-27,-2.9031067,0.030280918
2016-11-03,0.84866333,0.030979186
2016-11-10,-3.0652466,0.055358022
2016-11-17,-0.48495483,0.009658247
2016-11-24,-1.5259094,-0.007269889
2016-12-01,-1.710144,-0.008169413
2016-12-08,-0.9593811,-0.0238114
2016-12-15,-3.9604187,-0.038262904
2016-12-22,-1.1506653,-0.03143722
2016-12-29,-3.4456482,-0.02614367
2017-01-05,-9.538452,-0.015061617
2017-01-12,-3.1878052,-0.012381345
2017-01-19,-2.9302368,-0.015622228
2017-01-26,-4.4828186,-0.021345675
2017-02-02,1.9620056,0.012026727
2017-02-09,-3.4439392,-0.0022116005
2017-02-16,0.004119873,0.00097319484
2017-02-23,4.237335,-0.0033200085
2017-03-02,2.586853,-0.007183969
2017-03-09,-0.29360962,0.019339085
2017-03-16,2.4240723,0.003892243
2017-03-23,2.2846375,-0.02581948
2017-03-30,1.7103577,-0.03755817
2017-04-06,-0.38284302,-0.024862558
2017-04-13,-0.72473145,-0.016771764
2017-04-20,-4.1607056,0.026526362
2017-04-27,1.2033386,-0.0050534606
2017-05-04,-0.75805664,0.0062114
2017-05-11,0.45028687,0.0058314204
2017-05-18,-0.94503784,0.00626868
2017-05-25,-1.176117,0.03818074
2017-06-01,1.2853699,0.018011183
2017-06-08,-1.3572998,0.036417484
2017-06-15,-1.0950623,0.0053186417
2017-06-22,2.8243713,-0.03482975
2017-06-29,0.8486023,-0.020536765
2017-07-06,1.1048584,-0.014005825
2017-07-13,-1.6383362,-0.0025893599
2017-07-20,0.40454102,-0.0021897405
2017-07-27,-0.9963379,0.009113535
2017-08-03,2.4473267,-0.036322847
2017-08-10,0.6400757,-0.018304527
2017-08-17,0.048309326,-0.0229543
2017-08-24,-0.52978516,-0.030530006
2017-08-31,-1.4691772,-0.020854324
2017-09-07,1.3783264,-0.043132007
2017-09-14,1.5073853,-0.052298516
2017-09-21,-1.7658081,-0.0064378977
2017-09-28,-2.5069885,-0.0045284927
2017-10-05,-2.10495,0.009310186
2017-10-12,0.78253174,-0.016067117
2017-10-19,1.4542847,-0.019887298
2017-10-26,-2.5440369,0.04158491
2017-11-02,-2.0539856,0.012450665
2017-11-09,0.66329956,0.025599927
2017-11-16,-0.32891846,0.039276183
2017-11-23,-0.9379883,0.014526039
2017-11-30,2.1281738,0.029846042
2017-12-07,1.3763123,0.006825596
2017-12-14,1.416748,0.008615911
2017-12-21,0.12237549,0.008562893
2017-12-28,2.3369446,0.018075496
2018-01-04,2.053955,0.0058339834
2018-01-11,0.19763184,0.0054193437
2018-01-18,1.3746948,0.018898934
2018-01-25,-0.3201294,0.0042993426
2018-02-01,2.7192383,0.0028705
2018-02-08,0.7784729,0.008622974
2018-02-15,0.1423645,0.015526831
2018-02-22,-4.172333,0.011074543
2018-03-01,-2.5153198,0.021479785
2018-03-08,2.4418945,0.018508434
2018-03-15,0.20233154,0.022767812
2018-03-22,-3.8371582,0.03358069
2018-03-29,1.2862244,0.029248804
2018-04-05,3.5178833,-0.004269004
2018-04-12,4.0120544,-0.030026227
2018-04-19,3.8599243,-0.043287188
2018-04-26,3.725525,-0.065634206
2018-05-03,2.8431396,-0.04978022
2018-05-10,0.5316467,0.0041383803
2018-05-17,0.7213135,0.0018022954
2018-05-24,1.9274292,-0.02036789
2018-05-31,1.8606873,-0.048668116
2018-06-07,1.3995056,-0.02285543
2018-06-14,-0.23556519,0.029345214
2018-06-21,-2.9193726,0.036591142
2018-06-28,-2.838623,0.09887648
2018-07-05,-2.313446,0.09852329
2018-07-12,-0.34429932,0.062527925
2018-07-19,-1.5045776,0.07290453
2018-07-26,-1.9508972,0.11600515
2018-08-02,-0.8023987,0.09226026
2018-08-09,-0.43225098,0.030801386
2018-08-16,1.0396423,0.0025052577
2018-08-23,0.40478516,0.007928818
2018-08-30,1.0332336,0.0024612695
2018-09-06,0.39453125,-0.006534934
2018-09-13,0.24035645,-0.02980949
2018-09-20,-0.48330688,-0.06254478
2018-09-27,-2.1601257,-0.035546258
2018-10-04,-0.1282959,-0.050330505
2018-10-11,0.28381348,-0.07091829
2018-10-18,1.4804077,-0.068371624
2018-10-25,2.3572998,-0.046349987
2018-11-01,2.436615,-0.06922786
2018-11-08,-0.6681824,-0.09347294
2018-11-15,-2.2486877,-0.036913127
2018-11-22,0.21087646,0.018672854
2018-11-29,-2.7930603,-0.0003492236
2018-12-06,-1.1362305,-0.0042820573
2018-12-13,-1.6477966,-0.0022606254
2018-12-20,-0.06500244,0.015225112
2018-12-27,-0.19250488,0.010011703
2019-01-03,-6.1951904,-0.005598277
2019-01-10,-2.6150818,-0.005929768
2019-01-17,2.4225464,0.0065208375
2019-01-24,1.1249084,0.020095646
2019-01-31,3.3651123,0.017121911
2019-02-07,0.309906,0.006618738
2019-02-14,0.96832275,-5.248189e-05
2019-02-21,-2.0731506,-0.009248346
2019-02-28,1.188446,-0.011337072
2019-03-07,2.5879211,-0.02563247
2019-03-14,2.0215454,-0.009752423
2019-03-21,1.6202698,-0.042158008
2019-03-28,-0.3909912,-0.053887665
2019-04-04,0.8913574,-0.045389235
2019-04-11,-1.5563965,0.03673297
2019-04-18,-1.3774414,0.015563965
2019-04-25,0.10397339,0.009519011
2019-05-02,-2.2761536,0.019417554
2019-05-09,-2.2963257,0.029026955
2019-05-16,-0.9057617,0.033450842
2019-05-23,0.04623413,0.012236774
2019-05-30,-1.818634,0.043682277
2019-06-06,0.7891846,0.042254895
2019-06-13,2.6033936,-0.0014266968
2019-06-20,1.736206,0.007479042
2019-06-27,0.21005249,-0.004986882
2019-07-04,-0.7994385,-0.004085988
2019-07-11,-4.1368713,0.053402722
2019-07-18,-1.2660217,0.024448574
2019-07-25,-0.9353943,0.007243201
2019-08-01,-1.971405,0.047069296
2019-08-08,1.6093445,-0.0043515116
2019-08-15,-0.39419556,-0.013562977
2019-08-22,2.6155396,-0.043712124
2019-08-29,0.83374023,-0.062832326
2019-09-05,0.99713135,-0.07317276
2019-09-12,0.22833252,-0.07279675
2019-09-19,-2.0691833,-0.05180332
2019-09-26,2.5811462,-0.023311421
2019-10-03,-1.730072,0.003949076
2019-10-10,1.5157471,-0.02479744
2019-10-17,3.695343,-0.07583436
2019-10-24,1.0005798,-0.093269065
2019-10-31,0.99627686,-0.02226001
2019-11-07,3.6896057,-0.00012934208
2019-11-14,4.3634644,-0.0012149811
2019-11-21,1.6607971,0.006909311
2019-11-28,1.7858276,0.003788352
2019-12-05,0.06283569,-0.008203924
2019-12-12,3.263794,-0.006400496
2019-12-19,5.2566833,-0.0020806491
2019-12-26,-0.97036743,-0.0056043565
2020-01-02,-2.9368591,-0.01836142
2020-01-09,-0.7654724,-0.025615096
2020-01-16,0.76553345,-0.03540367
2020-01-23,2.125946,-0.03649491
2020-01-30,4.117462,-0.031124145
2020-02-06,-0.56555176,-0.013199747
2020-02-13,2.6098633,-0.009541482
2020-02-20,2.6904602,-0.02101922
2020-02-27,1.6272888,-0.013196707
2020-03-05,1.3995361,0.0068719387
2020-03-12,1.1620789,-0.0038249195
2020-03-19,-1.1043091,-0.024527878
2020-03-26,-2.3169556,0.018465877
2020-04-02,-2.3205566,0.008604407
2020-04-09,0.2630005,-0.027122647
2020-04-16,-0.002960205,-0.023822397
2020-04-23,-1.244873,-0.032924563
2020-04-30,-1.2629395,-0.0039798915
2020-05-07,0.3553772,-0.027380764
2020-05-14,3.3218384,-0.07673691
2020-05-21,-3.773529,-0.012695342
2020-05-28,-5.299408,0.023244888
2020-06-04,-1.6122742,0.002305001
2020-06-11,-1.3720093,0.030041456
2020-06-18,-1.6712646,0.044889152
2020-06-25,0.02243042,0.03075105
2020-07-02,-0.71069336,0.02262929
2020-07-09,-1.7542725,-0.009890735
2020-07-16,-2.850647,0.014054731
2020-07-23,-1.358551,0.008388266
2020-07-30,-0.34454346,-0.0109897405
2020-08-06,-0.7581482,0.03676407
2020-08-13,-0.1690979,0.03626749
2020-08-20,0.19494629,0.03333983
2020-08-27,1.3373413,-0.010643125
2020-09-03,1.2218018,-0.03732966
2020-09-10,2.0176086,-0.061173126
2020-09-17,0.92889404,-0.06960723
2020-09-24,1.3266907,-0.016231537
2020-10-01,3.2112122,-0.013074458
2020-10-08,0.2260437,0.04658428
2020-10-15,-0.0033874512,0.030503869
2020-10-22,0.44055176,0.012985557
2020-10-29,-0.0019226074,0.030759484
2020-11-05,-1.0679626,-0.00559327
2020-11-12,0.020233154,-0.031100005
2020-11-19,-1.8503113,-0.046526015
2020-11-26,-1.5009766,-0.06242436
2020-12-03,2.1074219,-0.026491731
2020-12-10,2.451538,0.018575639
2020-12-17,2.039978,-0.008248121
2020-12-24,5.0848694,0.009884745
2020-12-31,3.4085083,0.020935208
2021-01-07,2.373413,0.026231736
2021-01-14,-2.3831787,0.0059618056
2021-01-21,2.8566284,0.0230968
2021-01-28,1.4962463,0.02161169
2021-02-04,5.847107,0.0047231913
2021-02-11,-4.3848877,0.0011588335
2021-02-18,0.8643799,-0.0011089742
2021-02-25,1.0614014,-0.020174444
2021-03-04,-1.2605591,-0.036988825
